5,5,5.0
5,6,5.0
5,7,5.0
5,12,5.0
5,15,5.0
5,16,5.0
5,17,5.0
5,19,5.0
5,20,5.0
5,21,5.0
5,25,5.0
5,26,3.0
5,33,5.0
5,35,5.0
5,36,5.0
5,38,3.0
5,40,5.0
5,43,5.0
5,44,5.0
5,46,3.0
5,49,3.0
5,52,5.0
5,53,5.0
5,63,5.0
5,64,5.0
5,77,5.0
5,79,5.0
5,83,5.0
5,85,3.0
5,88,5.0
5,92,3.0
5,93,5.0
5,97,5.0
5,100,5.0
5,106,3.0
5,108,3.0
5,109,5.0
5,110,5.0
5,114,5.0
5,116,5.0
5,117,5.0
5,118,5.0
5,119,5.0
5,122,3.0
5,124,5.0
5,125,3.0
5,126,5.0
5,130,5.0
5,133,5.0
5,134,5.0
5,135,5.0
5,137,5.0
5,138,5.0
5,139,5.0
5,140,5.0
5,141,5.0
5,144,5.0
5,146,3.0
5,156,5.0
5,157,5.0
5,159,5.0
5,160,5.0
5,161,5.0
5,200,5.0
5,201,3.0
5,203,3.0
5,211,5.0
5,216,3.0
5,218,5.0
6,0,6.0
6,4,3.0
6,6,5.0
6,19,5.0
6,20,5.0
6,21,3.0
6,22,5.0
6,23,2.0
6,25,3.0
6,33,3.0
6,35,5.0
6,36,5.0
6,44,5.0
6,45,5.0
6,46,3.0
6,54,5.0
6,55,3.0
6,57,3.0
6,64,3.0
6,70,3.0
6,71,3.0
6,74,5.0
6,79,3.0
6,80,3.0
6,83,5.0
6,90,5.0
6,91,3.0
6,96,5.0
6,100,5.0
6,106,5.0
6,108,3.0
6,109,5.0
6,110,3.0
6,120,3.0
6,124,5.0
6,126,3.0
6,128,3.0
6,132,3.0
6,140,3.0
6,143,3.0
6,144,3.0
6,145,3.0
6,146,5.0
6,147,5.0
6,162,3.0
6,207,3.0
6,211,3.0
6,219,3.0
7,0,7.0
7,4,3.0
7,5,5.0
7,6,3.0
7,16,5.0
7,17,5.0
7,19,5.0
7,20,5.0
7,22,3.0
7,23,3.0
7,43,3.0
7,44,5.0
7,65,3.0
7,69,5.0
7,71,5.0
7,79,3.0
7,88,5.0
7,90,5.0
7,206,5.0
8,0,8.0
8,16,3.0
8,17,2.0
8,19,3.0
8,20,2.0
8,21,3.0
8,22,2.0
8,23,5.0
8,24,5.0
8,25,2.0
8,32,5.0
8,35,5.0
8,51,5.0
8,56,5.0
8,58,5.0
8,66,3.0
8,77,3.0
8,79,2.0
8,83,5.0
8,90,3.0
8,94,3.0
8,127,5.0
8,130,2.0
8,133,3.0
8,134,2.0
8,136,3.0
8,137,5.0
8,139,3.0
8,140,5.0
8,177,5.0
8,178,5.0
8,200,5.0
9,0,9.0
9,13,5.0
9,19,5.0
9,24,5.0
9,35,5.0
9,39,4.0
9,41,4.0
9,46,4.0
9,69,4.0
9,70,4.0
9,71,5.0
9,72,4.0
9,75,4.0
9,77,4.0
9,90,4.0
9,91,4.0
9,92,4.0
9,104,4.0
9,113,5.0
9,119,4.0
9,126,4.0
9,127,4.0
9,130,4.0
9,131,4.0
9,132,5.0
9,133,4.0
9,134,5.0
9,136,4.0
9,139,4.0
9,203,4.0
9,206,4.0
9,217,4.0
9,218,4.0
10,0,10.0
10,2,4.0
10,5,3.0
10,12,5.0
10,19,2.0
10,21,4.0
10,23,4.0
10,25,4.0
10,33,3.0
10,35,4.0
10,36,2.0
10,53,4.0
10,54,4.0
10,55,4.0
10,61,3.0
10,71,2.0
10,72,2.0
10,79,4.0
10,87,4.0
10,88,4.0
10,92,4.0
10,96,4.0
10,134,4.0
10,137,4.0
10,140,3.0
10,177,4.0
11,0,11.0
11,2,5.0
11,8,3.0
11,13,4.0
11,19,4.0
11,20,5.0
11,23,4.0
11,29,3.0
11,33,3.0
11,35,5.0
11,36,4.0
11,41,3.0
11,44,4.0
11,56,5.0
11,58,4.0
11,81,5.0
11,82,5.0
11,88,5.0
11,90,4.0
11,95,4.0
11,97,4.0
11,99,5.0
11,106,4.0
11,108,5.0
11,111,4.0
11,112,4.0
11,114,5.0
11,124,4.0
11,131,3.0
11,133,5.0
11,136,4.0
11,137,4.0
11,211,3.0
12,0,12.0
12,1,4.0
12,2,4.0
12,3,5.0
12,4,5.0
12,5,5.0
12,6,4.0
12,7,5.0
12,8,5.0
12,9,4.0
12,10,5.0
12,11,5.0
12,12,5.0
12,13,5.0
12,14,5.0
12,15,4.0
12,16,5.0
12,17,5.0
12,213,5.0
12,214,5.0
12,215,5.0
12,216,5.0
12,217,5.0
12,218,5.0
12,219,5.0
13,0,13.0
13,2,4.0
13,5,3.0
13,8,4.0
13,10,5.0
13,13,4.0
13,15,4.0
13,16,4.0
13,17,3.0
13,18,3.0
13,19,4.0
13,20,5.0
13,21,4.0
13,22,4.0
13,23,4.0
13,24,5.0
13,25,5.0
13,26,5.0
13,29,4.0
13,30,4.0
13,32,5.0
13,33,4.0
13,35,4.0
13,38,3.0
13,39,3.0
13,44,4.0
13,45,3.0
13,49,3.0
13,55,4.0
13,56,4.0
13,58,4.0
13,60,3.0
13,61,4.0
13,64,4.0
13,65,3.0
13,66,4.0
13,71,4.0
13,75,4.0
13,76,4.0
13,77,3.0
13,79,4.0
13,80,4.0
13,81,4.0
13,82,4.0
13,83,4.0
13,84,3.0
13,89,3.0
13,92,4.0
13,97,3.0
13,106,4.0
13,109,4.0
13,110,3.0
13,111,4.0
13,113,4.0
13,119,4.0
13,124,3.0
13,128,3.0
13,129,5.0
13,131,4.0
13,132,5.0
13,133,5.0
13,134,4.0
13,136,4.0
13,137,5.0
13,140,4.0
13,145,4.0
13,146,5.0
13,151,3.0
13,160,4.0
13,161,4.0
13,162,4.0
13,166,4.0
13,167,4.0
13,168,4.0
13,169,4.0
13,171,4.0
13,172,4.0
13,176,4.0
13,177,4.0
13,178,5.0
14,0,14.0
14,19,4.0
14,20,5.0
14,21,5.0
14,23,4.0
14,31,3.0
14,33,4.0
14,35,5.0
14,36,4.0
14,43,3.0
14,62,4.0
14,71,3.0
14,114,3.0
14,119,3.0
14,134,4.0
14,213,4.0
14,214,3.0
15,0,15.0
15,2,3.0
15,5,3.0
15,6,4.0
15,19,5.0
15,20,5.0
15,23,5.0
15,25,4.0
15,33,5.0
15,36,4.0
15,37,5.0
15,48,4.0
15,64,5.0
15,70,5.0
15,71,3.0
15,72,4.0
15,74,4.0
15,78,4.0
15,79,5.0
15,80,3.0
15,83,4.0
15,84,4.0
15,104,3.0
15,106,4.0
15,109,5.0
15,112,5.0
15,126,5.0
15,131,3.0
15,138,4.0
15,139,4.0
15,140,4.0
15,141,4.0
15,143,5.0
15,144,4.0
15,146,5.0
15,198,2.0
15,211,5.0
16,0,16.0
16,2,3.0
16,5,3.0
16,6,3.0
16,19,4.0
16,43,4.0
16,45,4.0
16,46,5.0
16,71,3.0
16,73,4.0
16,110,4.0
16,130,3.0
16,144,4.0
16,146,3.0
16,157,4.0
16,188,5.0
16,189,5.0
16,213,4.0
16,217,4.0
17,0,17.0
17,2,5.0
17,25,3.0
17,44,2.0
17,58,4.0
17,80,4.0
17,101,4.0
17,110,4.0
17,116,4.0
17,129,4.0
17,132,5.0
17,136,4.0
17,198,4.0
17,203,4.0
17,208,4.0
18,0,18.0
18,2,5.0
18,5,4.0
18,17,5.0
18,19,5.0
18,20,5.0
18,22,5.0
18,25,4.0
18,36,3.0
18,58,5.0
18,72,4.0
18,91,5.0
18,96,4.0
18,100,5.0
18,107,3.0
18,124,5.0
18,130,4.0
19,0,19.0
19,10,4.0
19,13,3.0
19,17,2.0
19,18,2.0
19,19,4.0
19,22,4.0
19,23,4.0
19,24,4.0
19,29,4.0
19,33,4.0
19,35,4.0
19,36,3.0
19,44,5.0
19,45,4.0
19,48,4.0
19,51,3.0
19,54,3.0
19,56,5.0
19,57,4.0
19,58,5.0
19,60,4.0
19,64,5.0
19,71,2.0
19,72,4.0
19,78,3.0
19,80,3.0
19,82,4.0
19,83,4.0
19,90,3.0
19,92,5.0
19,94,4.0
19,100,5.0
19,104,3.0
19,108,4.0
19,110,5.0
19,116,4.0
19,119,5.0
19,124,3.0
19,129,3.0
19,132,4.0
19,140,4.0
19,142,3.0
19,171,5.0
19,173,4.0
19,177,5.0
19,178,5.0
19,179,4.0
19,180,4.0
19,198,1.0
19,207,3.0
20,0,20.0
20,2,3.0
20,4,4.0
20,6,3.0
20,8,4.0
20,10,4.0
20,11,4.0
20,16,3.0
20,18,4.0
20,19,4.0
20,20,5.0
20,22,5.0
20,23,5.0
20,25,4.0
20,29,5.0
20,35,3.0
20,38,3.0
20,39,4.0
20,44,4.0
20,46,4.0
20,48,4.0
20,49,5.0
20,50,5.0
20,51,5.0
20,56,5.0
20,66,4.0
20,67,5.0
20,71,3.0
20,76,5.0
20,77,4.0
20,81,5.0
20,84,5.0
20,88,5.0
20,89,3.0
20,92,4.0
20,93,5.0
20,95,4.0
20,99,5.0
20,105,5.0
20,108,5.0
20,111,4.0
20,112,4.0
20,113,4.0
20,114,4.0
20,120,4.0
20,121,4.0
20,127,5.0
20,132,3.0
20,133,5.0
20,134,5.0
20,137,5.0
20,141,4.0
20,145,4.0
20,165,4.0
20,167,4.0
20,172,4.0
20,173,5.0
20,174,3.0
20,176,3.0
20,178,5.0
20,179,4.0
20,195,4.0
20,199,5.0
20,200,4.0
20,211,4.0
20,216,4.0
20,219,4.0
21,0,21.0
21,8,3.0
21,16,4.0
21,17,4.0
21,19,4.0
21,21,5.0
21,24,5.0
21,25,4.0
21,36,4.0
21,39,4.0
21,44,5.0
21,54,5.0
21,55,4.0
21,56,5.0
21,69,4.0
21,76,4.0
21,77,4.0
21,82,5.0
21,83,4.0
21,84,5.0
21,88,5.0
21,90,5.0
21,100,5.0
21,110,4.0
21,112,5.0
21,119,4.0
21,132,4.0
21,137,5.0
21,173,5.0
21,174,5.0
21,175,5.0
21,178,5.0
21,179,5.0
21,180,4.0
21,183,5.0
21,186,5.0
21,187,5.0
21,188,5.0
21,189,5.0
21,208,4.0
21,213,4.0
21,217,4.0
22,0,22.0
22,4,3.0
22,5,3.0
22,8,4.0
22,13,4.0
22,16,4.0
22,17,4.0
22,18,4.0
22,19,4.0
22,20,5.0
22,21,5.0
22,22,5.0
22,23,5.0
22,24,5.0
22,25,5.0
22,26,4.0
22,27,4.0
22,29,5.0
22,31,4.0
22,32,5.0
22,45,4.0
22,46,4.0
22,56,5.0
22,59,4.0
22,66,5.0
22,76,4.0
22,77,4.0
22,88,5.0
22,95,4.0
22,99,5.0
22,100,5.0
22,103,4.0
22,114,5.0
22,120,4.0
23,0,23.0
23,2,5.0
23,4,3.0
23,5,3.0
23,7,4.0
23,8,4.0
23,9,4.0
23,13,4.0
23,44,4.0
23,46,4.0
23,51,5.0
23,55,3.0
23,57,4.0
23,60,5.0
23,64,5.0
23,65,5.0
23,66,5.0
23,69,4.0
23,70,5.0
23,71,5.0
23,72,3.0
23,90,4.0
23,92,5.0
23,97,5.0
23,100,4.0
23,133,5.0
23,134,5.0
23,137,5.0
23,142,2.0
23,144,4.0
23,204,5.0
23,206,4.0
23,207,3.0
24,0,24.0
24,4,4.0
24,5,4.0
24,6,4.0
24,8,4.0
24,10,4.0
24,13,5.0
24,14,3.0
24,16,4.0
24,17,3.0
24,19,5.0
24,20,5.0
24,21,4.0
24,22,4.0
24,23,5.0
24,24,4.0
24,25,4.0
24,29,5.0
24,30,5.0
24,32,5.0
24,35,5.0
24,36,4.0
24,38,3.0
24,39,4.0
24,44,5.0
24,49,3.0
24,63,4.0
24,64,5.0
24,67,4.0
24,70,4.0
24,76,4.0
24,77,5.0
24,81,5.0
24,82,5.0
24,83,5.0
24,84,5.0
24,86,5.0
24,88,5.0
24,89,4.0
25,0,25.0
25,2,5.0
25,8,4.0
25,13,4.0
25,15,4.0
25,16,4.0
25,19,5.0
25,20,5.0
25,21,4.0
25,22,3.0
25,23,5.0
25,29,5.0
25,30,5.0
25,32,5.0
25,33,4.0
25,35,5.0
25,38,3.0
25,44,4.0
25,56,5.0
25,58,5.0
25,59,4.0
25,60,3.0
25,64,5.0
25,66,4.0
25,71,4.0
25,77,4.0
25,82,5.0
25,83,4.0
25,84,5.0
25,88,4.0
25,90,4.0
25,92,3.0
25,97,3.0
25,100,3.0
25,106,4.0
25,114,5.0
25,127,5.0
25,132,5.0
25,133,5.0
25,134,5.0
25,135,3.0
25,137,5.0
25,139,4.0
25,199,5.0
25,200,4.0
26,0,26.0
26,2,4.0
26,5,4.0
26,6,4.0
26,16,4.0
26,19,5.0
26,22,5.0
26,35,5.0
26,45,3.0
26,46,4.0
26,49,3.0
26,71,4.0
26,74,5.0
26,85,3.0
26,88,4.0
26,100,4.0
27,0,27.0
27,2,4.0
27,6,3.0
27,13,5.0
27,17,3.0
27,19,4.0
27,21,5.0
27,23,4.0
27,30,4.0
27,33,4.0
27,35,4.0
27,36,3.0
27,43,3.0
27,44,5.0
27,53,4.0
27,63,3.0
27,70,3.0
27,71,3.0
27,72,4.0
27,79,4.0
27,80,3.0
27,81,4.0
27,83,4.0
27,89,3.0
27,92,5.0
27,97,4.0
27,109,4.0
27,110,4.0
27,119,4.0
27,128,3.0
27,129,3.0
27,137,4.0
27,140,4.0
27,144,4.0
27,198,3.0
27,203,4.0
27,208,4.0
27,213,3.0
27,214,3.0
28,0,28.0
28,2,5.0
28,4,4.0
28,5,4.0
28,6,3.0
28,7,3.0
28,8,3.0
28,17,3.0
28,18,4.0
28,19,5.0
28,20,5.0
28,21,5.0
28,23,5.0
28,25,5.0
28,31,4.0
28,33,4.0
28,35,5.0
28,36,4.0
28,44,5.0
28,45,4.0
28,47,3.0
28,50,3.0
28,53,4.0
28,54,4.0
28,55,4.0
28,68,4.0
28,71,5.0
28,73,4.0
28,76,5.0
28,78,3.0
28,80,4.0
28,91,4.0
28,99,5.0
28,100,5.0
28,104,4.0
28,110,5.0
28,116,4.0
28,120,3.0
28,127,4.0
28,133,5.0
28,141,4.0
28,145,3.0
28,146,4.0
28,147,3.0
28,148,4.0
28,156,4.0
28,158,3.0
28,159,4.0
28,160,4.0
28,161,4.0
28,167,4.0
28,168,2.0
28,170,4.0
28,171,4.0
28,172,5.0
28,173,5.0
28,200,4.0
28,203,3.0
28,207,5.0
28,211,4.0
29,0,29.0
29,1,4.0
29,2,3.0
29,3,4.0
29,4,4.0
29,5,4.0
29,6,4.0
29,7,4.0
29,8,5.0
29,9,4.0
29,10,4.0
29,11,4.0
29,12,5.0
29,13,5.0
29,14,4.0
29,15,4.0
29,16,5.0
29,17,4.0
29,18,3.0
29,19,5.0
29,20,5.0
29,21,5.0
29,22,4.0
29,23,5.0
29,24,5.0
29,25,5.0
29,26,5.0
29,27,4.0
29,28,4.0
29,29,3.0
29,30,3.0
29,31,4.0
29,32,4.0
29,33,5.0
29,34,3.0
29,35,5.0
29,36,3.0
29,37,4.0
29,38,3.0
29,39,3.0
29,40,3.0
29,41,3.0
29,42,3.0
29,43,3.0
29,44,4.0
29,45,5.0
29,46,4.0
29,47,4.0
29,48,4.0
29,49,3.0
29,50,3.0
29,51,3.0
29,52,4.0
29,53,4.0
29,54,3.0
29,55,4.0
29,56,5.0
29,57,5.0
29,58,5.0
29,59,3.0
29,60,3.0
29,61,4.0
29,62,4.0
29,63,5.0
29,64,5.0
29,65,4.0
29,66,3.0
29,67,3.0
29,68,4.0
29,69,4.0
29,70,4.0
29,71,5.0
29,72,4.0
29,73,5.0
29,74,4.0
29,75,3.0
29,76,5.0
29,77,4.0
29,78,3.0
29,79,5.0
29,80,4.0
29,81,3.0
29,82,4.0
29,83,4.0
29,84,4.0
29,85,4.0
29,86,3.0
29,87,3.0
29,88,3.0
29,89,3.0
29,90,3.0
29,91,3.0
29,92,4.0
29,93,4.0
29,94,4.0
29,95,4.0
29,96,3.0
29,97,4.0
29,98,4.0
29,99,3.0
29,100,5.0
29,101,5.0
29,102,4.0
29,103,4.0
29,104,4.0
29,105,4.0
29,106,5.0
29,107,4.0
29,108,4.0
29,109,5.0
29,110,5.0
29,111,4.0
29,112,4.0
29,113,4.0
29,114,4.0
29,115,4.0
29,116,3.0
29,117,4.0
29,118,3.0
29,119,4.0
29,120,3.0
29,121,3.0
29,122,4.0
29,123,3.0
29,124,5.0
29,125,5.0
29,126,5.0
29,127,4.0
29,128,3.0
29,129,3.0
29,130,4.0
29,131,3.0
29,132,3.0
29,133,4.0
29,134,3.0
29,135,3.0
29,136,3.0
29,137,4.0
29,138,3.0
29,139,4.0
29,140,5.0
29,141,5.0
29,142,4.0
29,143,5.0
29,144,5.0
29,145,5.0
29,146,5.0
29,147,4.0
29,148,4.0
29,149,4.0
29,150,3.0
29,151,3.0
29,152,3.0
29,153,3.0
29,203,4.0
29,204,3.0
29,205,3.0
29,206,4.0
29,207,4.0
29,208,5.0
29,209,4.0
29,210,3.0
29,211,5.0
29,212,3.0
29,213,3.0
29,214,4.0
29,215,3.0
29,216,4.0
29,217,3.0
29,218,4.0
29,219,3.0
30,0,30.0
30,4,4.0
30,8,4.0
30,9,5.0
30,20,5.0
30,30,4.0
30,31,4.0
30,33,3.0
30,35,5.0
30,36,4.0
30,37,4.0
30,39,5.0
31,0,31.0
31,1,4.0
31,2,4.0
31,4,3.0
31,5,1.0
31,6,3.0
31,7,2.0
31,8,4.0
31,9,5.0
31,10,4.0
31,12,4.0
31,13,3.0
31,14,3.0
31,16,5.0
31,17,3.0
31,18,3.0
31,19,2.0
31,20,2.0
31,21,3.0
31,22,5.0
31,23,5.0
31,24,4.0
31,25,4.0
31,29,5.0
31,30,5.0
31,31,4.0
31,32,4.0
31,33,4.0
31,35,2.0
31,36,4.0
31,37,3.0
31,38,3.0
31,40,3.0
32,0,32.0
32,2,5.0
32,7,4.0
32,13,5.0
32,16,4.0
32,17,4.0
32,21,5.0
32,26,4.0
32,35,5.0
32,36,3.0
32,39,4.0
32,52,5.0
32,53,4.0
32,60,3.0
32,70,5.0
32,71,4.0
32,80,3.0
32,94,4.0
32,97,5.0
32,100,4.0
32,130,4.0
32,131,4.0
32,132,5.0
32,133,5.0
32,140,4.0
32,141,4.0
32,144,4.0
32,200,5.0
32,216,3.0
32,217,3.0
32,218,3.0
33,0,33.0
33,2,4.0
33,3,4.0
33,6,4.0
33,7,3.0
33,8,4.0
33,10,5.0
33,17,3.0
33,18,4.0
33,19,5.0
33,20,4.0
33,21,4.0
33,23,5.0
33,25,4.0
33,157,5.0
33,174,5.0
34,0,34.0
34,2,4.0
34,19,4.0
34,20,4.0
34,21,5.0
34,23,5.0
34,24,5.0
34,25,5.0
34,30,5.0
34,33,5.0
34,35,5.0
34,36,4.0
34,38,3.0
34,49,3.0
34,53,4.0
34,71,4.0
34,77,4.0
34,79,4.0
34,82,5.0
34,96,5.0
34,108,5.0
34,114,5.0
34,126,5.0
34,132,5.0
34,133,5.0
34,141,3.0
34,208,5.0
34,217,3.0
35,0,35.0
35,1,3.0
35,2,2.0
35,3,2.0
35,4,2.0
35,5,4.0
35,6,3.0
35,7,2.0
35,8,2.0
35,10,4.0
35,11,2.0
35,12,2.0
35,13,4.0
35,14,1.0
35,15,1.0
35,16,2.0
35,17,4.0
35,18,3.0
35,19,4.0
35,20,4.0
35,21,4.0
35,22,5.0
35,23,5.0
35,24,4.0
35,25,4.0
35,26,3.0
35,27,3.0
35,28,3.0
35,29,5.0
35,30,5.0
35,31,4.0
35,32,5.0
35,33,3.0
35,34,4.0
35,35,5.0
35,36,4.0
35,37,4.0
35,38,3.0
35,39,3.0
35,40,3.0
35,41,4.0
35,42,3.0
35,43,4.0
35,44,5.0
35,45,4.0
35,46,3.0
35,47,2.0
35,48,2.0
35,49,4.0
35,50,4.0
35,51,3.0
35,52,4.0
35,53,3.0
35,54,4.0
35,55,4.0
35,56,5.0
35,57,4.0
35,58,5.0
35,59,4.0
35,60,4.0
35,61,3.0
35,62,3.0
35,63,3.0
35,64,4.0
35,65,3.0
35,66,4.0
35,67,5.0
35,68,4.0
35,69,3.0
35,70,3.0
35,71,4.0
35,72,2.0
35,73,4.0
35,74,4.0
35,75,4.0
35,76,5.0
35,77,4.0
35,78,3.0
35,79,4.0
35,80,2.0
35,81,5.0
35,82,5.0
35,83,4.0
35,84,5.0
35,85,4.0
35,86,4.0
35,87,3.0
35,88,5.0
35,89,3.0
35,90,4.0
35,91,3.0
35,92,3.0
35,93,5.0
35,94,3.0
35,95,4.0
35,96,4.0
35,97,4.0
35,98,3.0
35,99,5.0
35,100,4.0
35,101,2.0
35,102,3.0
35,103,4.0
35,104,3.0
35,105,5.0
35,106,4.0
35,107,3.0
35,108,4.0
35,109,4.0
35,110,4.0
35,111,5.0
35,112,5.0
35,113,5.0
35,114,5.0
35,115,5.0
35,116,3.0
35,117,3.0
35,118,4.0
35,119,4.0
35,120,4.0
35,121,4.0
35,122,3.0
35,123,4.0
35,124,5.0
35,125,4.0
35,126,4.0
35,127,5.0
35,128,3.0
35,129,2.0
35,130,3.0
35,131,2.0
35,132,5.0
35,133,4.0
35,134,4.0
35,135,3.0
35,136,3.0
35,137,5.0
35,138,3.0
35,139,4.0
35,140,2.0
35,142,3.0
35,143,2.0
35,144,3.0
35,145,3.0
35,146,4.0
35,147,3.0
35,148,3.0
35,149,3.0
35,150,3.0
35,151,2.0
35,152,2.0
35,153,1.0
35,154,1.0
35,155,1.0
35,156,2.0
35,157,4.0
35,158,4.0
35,159,3.0
35,160,3.0
35,161,4.0
35,162,3.0
35,163,2.0
35,164,2.0
35,165,5.0
35,166,4.0
35,167,4.0
35,168,3.0
35,169,3.0
35,170,5.0
35,171,5.0
35,172,5.0
35,174,5.0
35,175,5.0
35,176,5.0
35,177,5.0
35,178,5.0
35,179,5.0
35,180,3.0
35,181,3.0
35,182,3.0
35,183,4.0
35,184,2.0
35,185,2.0
35,186,2.0
35,187,5.0
35,188,5.0
35,189,5.0
35,190,3.0
35,191,4.0
35,192,3.0
35,193,3.0
35,194,3.0
35,195,4.0
35,196,5.0
35,197,4.0
35,198,4.0
35,199,5.0
35,200,4.0
35,201,4.0
35,202,4.0
35,203,3.0
35,204,2.0
35,205,2.0
35,206,3.0
35,208,3.0
35,209,3.0
35,210,3.0
35,211,3.0
35,212,3.0
35,213,3.0
35,214,3.0
35,215,3.0
35,216,4.0
35,217,3.0
35,218,3.0
35,219,4.0
36,0,36.0
36,2,5.0
36,5,4.0
36,13,5.0
36,18,5.0
36,19,5.0
36,20,5.0
36,21,5.0
36,22,5.0
36,25,5.0
36,27,5.0
36,35,5.0
36,36,5.0
36,70,5.0
36,72,4.0
36,75,4.0
36,91,4.0
36,121,4.0
36,134,5.0
37,0,37.0
37,2,4.0
37,13,5.0
37,16,4.0
37,19,5.0
37,20,5.0
37,21,5.0
37,22,5.0
37,23,5.0
37,25,5.0
37,27,4.0
37,29,5.0
37,38,4.0
37,39,3.0
37,44,5.0
37,69,4.0
37,71,3.0
37,77,4.0
37,83,4.0
37,94,3.0
37,96,4.0
37,100,4.0
37,105,5.0
37,110,4.0
37,114,5.0
37,122,3.0
37,134,4.0
37,137,4.0
37,144,3.0
38,0,38.0
38,5,4.0
38,13,5.0
38,16,4.0
38,17,4.0
38,18,4.0
38,19,4.0
38,21,5.0
38,22,5.0
38,23,5.0
38,24,5.0
38,25,3.0
38,29,3.0
38,33,3.0
38,35,5.0
38,36,5.0
39,0,39.0
39,2,5.0
39,4,4.0
39,5,4.0
39,6,2.0
39,7,2.0
39,8,5.0
39,13,3.0
39,17,3.0
39,18,2.0
39,19,5.0
39,20,5.0
39,21,5.0
39,22,5.0
39,23,3.0
39,24,3.0
39,25,2.0
39,32,3.0
39,35,5.0
39,36,5.0
39,40,3.0
39,47,4.0
39,49,2.0
39,51,4.0
39,55,2.0
39,60,2.0
39,62,4.0
39,64,5.0
39,68,3.0
39,72,3.0
39,78,4.0
39,79,3.0
39,80,4.0
39,83,5.0
39,90,5.0
39,91,3.0
39,92,3.0
39,97,4.0
39,100,5.0
39,103,3.0
39,107,4.0
39,110,3.0
39,113,2.0
39,116,4.0
39,124,5.0
39,129,2.0
39,132,5.0
39,133,5.0
39,136,3.0
39,137,5.0
39,142,2.0
39,144,4.0
39,149,4.0
39,150,2.0
39,151,2.0
39,152,2.0
39,153,2.0
39,198,4.0
39,203,3.0
39,204,2.0
39,213,5.0
40,0,40.0
40,2,5.0
40,4,4.0
40,8,5.0
40,17,4.0
40,19,5.0
40,23,5.0
40,30,5.0
40,36,5.0
40,44,5.0
40,56,5.0
40,58,5.0
40,71,4.0
40,82,5.0
40,84,5.0
40,91,5.0
40,92,5.0
40,100,5.0
